,betweenness_centrality_normalized,degree_normalized
297,0.0071301247771836,0.0033178665179156154
298,0.0071301247771836,0.0007301572401413991
299,0.0035650623885918,0.0002350601602537397
300,0.0,0.0
301,0.0,0.0
302,0.0,0.0
303,0.0,0.0
304,0.0,0.0
305,0.0017825311942959,0.0
306,0.0035650623885918,0.0004917144813860107
307,0.0,0.0
308,0.0035650623885918,0.000432421355475568
309,0.0106951871657754,0.00010141491277650294
310,0.0,0.0
311,0.0017825311942959,0.0011464880595229514
312,0.0,0.0
313,0.0017825311942959,0.0
314,0.008912655971479501,0.000557356618492536
315,0.016042780748663103,0.0013962143971306391
316,0.0071301247771836,5.678642912903407e-05
317,0.008912655971479501,2.638202774309816e-05
318,0.0,0.0
319,0.0,0.0
320,0.0017825311942959,0.0003591153123983035
321,0.0017825311942959,0.0
322,0.0,0.0
323,0.0017825311942959,4.6486970477027796e-05
324,0.016042780748663103,0.009431907195086376
325,0.0,0.0
326,0.0,0.0
327,0.0,0.0
328,0.0,0.0
329,0.0053475935828877,0.00020860063823935205
330,0.0,0.0
331,0.0017825311942959,0.0
332,0.0,0.0
333,0.0053475935828877,3.1618067266507354e-05
334,0.0017825311942959,0.0
335,0.0,0.0
336,0.012477718360071301,0.00035038204898317244
337,0.0,0.0
338,0.0071301247771836,7.44711751693238e-05
339,0.0017825311942959,0.0
340,0.0,0.0
341,0.0,0.0
342,0.0,0.0
343,0.0,0.0
344,0.0,0.0
345,0.017825311942959002,0.007600777724365099
346,0.0,0.0
347,0.0,0.0
348,0.0,0.0
349,0.0,0.0
350,0.0,0.0
351,0.012477718360071301,0.0014316412125258882
352,0.0,0.0
353,0.0,0.0
354,0.0017825311942959,0.0
355,0.0,0.0
356,0.0,0.0
357,0.0053475935828877,7.096779862402124e-05
358,0.0,0.0
359,0.0017825311942959,6.973894044340073e-05
360,0.0,0.0
361,0.0035650623885918,5.0216009232861815e-06
362,0.0017825311942959,1.1479058279990634e-05
363,0.0,0.0
364,0.012477718360071301,0.00037028226697999696
365,0.044563279857397504,0.043982410436826935
366,0.0035650623885918,3.8260598112795995e-05
367,0.0,0.0
368,0.0017825311942959,0.0
369,0.0017825311942959,0.0
370,0.0035650623885918,0.0005921147080924559
371,0.0035650623885918,0.0
372,0.0,0.0
373,0.0017825311942959,0.0002872899712392555
374,0.0,0.0
375,0.0,0.0
376,0.0,0.0
377,0.0,0.0
378,0.0,0.0
379,0.0,0.0
380,0.0,0.0
381,0.0,0.0
382,0.0,0.0
383,0.0,0.0
384,0.0,0.0
385,0.0,0.0
386,0.0053475935828877,0.00016019862919702043
387,0.0,0.0
388,0.023172905525846704,0.004524168541389634
389,0.0017825311942959,0.0
390,0.0,0.0
391,0.0,0.0
392,0.0,0.0
393,0.0035650623885918,4.458993396357936e-06
394,0.0,0.0
395,0.0,0.0
396,0.0,0.0
397,0.0053475935828877,0.0006534336397163203
398,0.0017825311942959,0.0007976097109335582
399,0.0,0.0
400,0.0017825311942959,8.571660801560172e-06
401,0.0035650623885918,0.00041218212024363187
402,0.0017825311942959,0.0011033355906501564
403,0.0,0.0
404,0.0,0.0
405,0.0017825311942959,1.9607528601598816e-05
406,0.0017825311942959,0.0
407,0.008912655971479501,0.0
408,0.0106951871657754,0.0013919533545678892
409,0.0,0.0
410,0.0035650623885918,7.359611419531288e-05
411,0.0,0.0
412,0.0,0.0
413,0.0,0.0
414,0.0071301247771836,0.004506434225408852
415,0.0142602495543672,0.002782107036091276
416,0.0873440285204991,0.03363283402466431
417,0.0,0.0
418,0.0017825311942959,0.0
419,0.0053475935828877,4.026237449967403e-05
420,0.0,0.0
421,0.0,0.0
422,0.0,0.0
423,0.0017825311942959,0.002622934424690872
424,0.0,0.0
425,0.0017825311942959,0.0007792263396794584
426,0.023172905525846704,0.002681064459083073
427,0.0053475935828877,1.43112553869975e-05
428,0.0017825311942959,0.0
429,0.0106951871657754,0.0003479352687337436
430,0.0,0.0
431,0.04634581105169341,0.013360999094107786
432,0.0,0.0
433,0.0035650623885918,0.00029390601808497896
434,0.0,0.0
435,0.0071301247771836,0.0017660678875086797
436,0.0,0.0
437,0.0053475935828877,0.0
438,0.0017825311942959,7.05857494290812e-05
439,0.0017825311942959,0.000566683058292093
440,0.0,0.0
441,0.0,0.0
442,0.0035650623885918,0.0006236876612545439
443,0.0017825311942959,0.0001488580873638465
444,0.0,0.0
445,0.0035650623885918,0.0
446,0.0,0.0
447,0.0017825311942959,0.0
448,0.0,0.0
449,0.0,0.0
450,0.0035650623885918,0.0
451,0.0035650623885918,0.00024525178752571314
452,0.0,0.0
453,0.0,0.0
454,0.0,0.0
455,0.0017825311942959,0.0
456,0.0035650623885918,0.0007183425707716824
457,0.0,0.0
458,0.2014260249554367,0.10332546551118656
459,0.0,0.0
460,0.0017825311942959,0.0
461,0.0,0.0
462,0.0,0.0
463,0.0,0.0
464,0.0,0.0
465,0.0017825311942959,2.7058739631217327e-05
466,0.0,0.0
467,0.017825311942959002,0.0015413019586943482
468,0.0,0.0
469,0.0,0.0
470,0.0,0.0
471,0.0017825311942959,0.0002510207725156847
472,0.0017825311942959,5.843649014448437e-05
473,0.0213903743315508,0.004725762936739779
474,0.0,0.0
475,0.0035650623885918,0.0
476,0.0,0.0
477,0.0017825311942959,0.0
478,0.0,0.0
479,0.0035650623885918,0.0003563157921096676
480,0.0,0.0
481,0.0,0.0
482,0.0035650623885918,0.00024698099403505614
483,0.0035650623885918,0.000306543355736354
484,0.0017825311942959,3.1141650760102115e-05
485,0.0017825311942959,0.0003782856070476903
486,0.0106951871657754,0.0007692084920986949
487,0.0,0.0
488,0.0,0.0
489,0.0017825311942959,6.763818045301972e-05
490,0.0,0.0
491,0.0017825311942959,0.0
492,0.0,0.0
493,0.0,0.0
494,0.0035650623885918,0.0005057325270041514
495,0.0053475935828877,2.8571564598132743e-05
496,0.0,0.0
497,0.0053475935828877,0.0006190046617141421
498,0.0,0.0
499,0.0,0.0
500,0.008912655971479501,0.002202540579066897
501,0.0071301247771836,0.0004781756358625594
502,0.0,0.0
503,0.0,0.0
504,0.0,0.0
505,0.012477718360071301,0.0002688851406248009
506,0.0,0.0
507,0.008912655971479501,0.0013278692467030954
508,0.0,0.0
509,0.0,0.0
510,0.0053475935828877,0.0004682969927990273
511,0.012477718360071301,0.0018713362771380364
512,0.0,0.0
513,0.0,0.0
514,0.0053475935828877,0.00034321459315778374
515,0.0017825311942959,0.0
516,0.0017825311942959,0.00034038003004586016
517,0.0,0.0
518,0.0,0.0
519,0.0,0.0
520,0.0017825311942959,0.0
521,0.0,0.0
522,0.0,0.0
523,0.012477718360071301,0.00011105960850132089
524,0.0,0.0
525,0.0053475935828877,2.135673431704715e-05
526,0.0,0.0
527,0.0,0.0
528,0.0,0.0
529,0.0,0.0
530,0.0,0.0
531,0.0,0.0
532,0.024955436720142603,0.0030942164147597295
533,0.0392156862745098,0.008387679209566483
534,0.0,0.0
535,0.0,0.0
536,0.0053475935828877,0.00020903036950279045
537,0.0,0.0
538,0.0,0.0
539,0.0106951871657754,0.0021301028902395644
540,0.0,0.0
541,0.0,0.0
542,0.0,0.0
543,0.0,0.0
544,0.0035650623885918,0.0009524025077494197
545,0.0,0.0
546,0.0,0.0
547,0.0,0.0
548,0.0035650623885918,0.0031448836246522915
549,0.0,0.0
550,0.0,0.0
551,0.0,0.0
552,0.0,0.0
553,0.0071301247771836,0.000887121712571004
554,0.0053475935828877,0.00011965243021327666
555,0.0,0.0
556,0.0035650623885918,0.0002250231690522175
557,0.0,0.0
558,0.0,0.0
559,0.0017825311942959,0.0
560,0.0,0.0
561,0.0,0.0
562,0.0,0.0
563,0.0,0.0
564,0.0,0.0
565,0.0035650623885918,0.0
566,0.0035650623885918,0.0
567,0.0017825311942959,0.0
568,0.0106951871657754,0.005834639040726864
569,0.0,0.0
570,0.0,0.0
571,0.0071301247771836,0.002108493564934461
572,0.008912655971479501,3.364593115424645e-05
573,0.0017825311942959,0.0005014521778287914
574,0.0,0.0
575,0.0017825311942959,0.0
576,0.0017825311942959,0.0
577,0.0,0.0
578,0.0,0.0
579,0.0,0.0
580,0.0017825311942959,0.0
581,0.0,0.0
582,0.0053475935828877,0.000490179670460749
583,0.0,0.0
584,0.026737967914438502,0.018395174294579715
585,0.0,0.0
586,0.0017825311942959,7.06131585336515e-05
587,0.0,0.0
588,0.0053475935828877,0.0002264992181242511
589,0.0017825311942959,0.0001524458861296771
590,0.0,0.0
591,0.0,0.0
592,0.0,0.0
593,0.0,0.0
594,0.0071301247771836,0.004855246507869023
595,0.0,0.0
596,0.0,0.0
597,0.3315508021390374,0.17019325780415007
598,0.0,0.0
599,0.0,0.0
600,0.0,0.0
601,0.0,0.0
602,0.0017825311942959,0.0
603,0.0017825311942959,0.0
604,0.08377896613190731,0.038405924618103444
605,0.0,0.0
606,0.0053475935828877,2.1426787347725592e-05
607,0.0017825311942959,7.602022331376418e-05
608,0.0,0.0
609,0.0,0.0
610,0.0,0.0
611,0.0,0.0
612,0.0053475935828877,0.0010451719761504833
613,0.0,0.0
614,0.0,0.0
615,0.0017825311942959,0.00018323177127851795
616,0.0053475935828877,0.0
617,0.0,0.0
618,0.0,0.0
619,0.0,0.0
620,0.0017825311942959,0.0
621,0.0017825311942959,0.0
622,0.0,0.0
623,0.0,0.0
624,0.0,0.0
625,0.0053475935828877,0.00033796929707343516
626,0.0017825311942959,0.0
627,0.0,0.0
628,0.0,0.0
629,0.0,0.0
630,0.0071301247771836,0.0003464718229323205
631,0.0017825311942959,0.00015953672323140548
632,0.0053475935828877,2.8571564598132743e-05
633,0.0,0.0
634,0.0,0.0
635,0.0,0.0
636,0.0,0.0
637,0.0,0.0
638,0.0,0.0
639,0.0,0.0
640,0.0,0.0
641,0.0,0.0
642,0.0017825311942959,0.0
643,0.0,0.0
644,0.0,0.0
645,0.0142602495543672,0.004721187866436974
646,0.0053475935828877,0.0003912535509447854
647,0.0053475935828877,0.002882377288526543
648,0.0,0.0
649,0.0,0.0
650,0.0196078431372549,0.0050488100850467794
651,0.0,0.0
652,0.0017825311942959,2.790733880627667e-05
653,0.0017825311942959,0.0
654,0.0071301247771836,0.000894172745710838
655,0.0053475935828877,0.0018105873211818806
656,0.0,0.0
657,0.0,0.0
658,0.008912655971479501,0.0008303287801525121
659,0.0017825311942959,0.0
660,0.0017825311942959,0.0
661,0.0035650623885918,0.000493935658055767
662,0.0,0.0
663,0.0017825311942959,0.0010524555191485433
664,0.0,0.0
665,0.0,0.0
666,0.008912655971479501,0.0005086042476114852
667,0.0,0.0
668,0.0142602495543672,0.00047312297471044867
669,0.0,0.0
670,0.0,0.0
671,0.0,0.0
672,0.0,0.0
673,0.0,0.0
674,0.0,0.0
675,0.0017825311942959,0.0007976097109335582
676,0.0,0.0
677,0.0,0.0
678,0.0,0.0
679,0.0017825311942959,0.0
680,0.0,0.0
681,0.0106951871657754,0.001038997641276974
682,0.0,0.0
683,0.0035650623885918,1.881722984017057e-05
684,0.0017825311942959,9.539925309015442e-05
685,0.0,0.0
686,0.0017825311942959,0.0
687,0.0,0.0
688,0.0071301247771836,0.000617647758743744
689,0.012477718360071301,0.00011847701745855177
690,0.0035650623885918,0.0017907134149231926
691,0.0035650623885918,0.0005949857659803232
692,0.0017825311942959,0.0006700838483845524
693,0.0,0.0
694,0.0053475935828877,0.0008411207056477565
695,0.0,0.0
696,0.0017825311942959,0.000602736090983948
697,0.0,0.0
698,0.0071301247771836,8.593137408158757e-05
699,0.0017825311942959,0.0
700,0.008912655971479501,0.0002096701994039921
701,0.0035650623885918,0.0
702,0.0,0.0
703,0.0,0.0
704,0.7379679144385026,0.6143550631814433
705,0.0,0.0
706,0.0,0.0
707,0.0017825311942959,0.00012754255015710482
708,0.0,0.0
709,0.0,0.0
710,0.0017825311942959,0.0
711,0.0017825311942959,0.0001307030448409616
712,0.06060606060606061,0.019268427750450644
713,0.0071301247771836,0.0
714,0.0017825311942959,0.0
715,0.0106951871657754,0.0016126197230574096
716,0.012477718360071301,0.00010521475907253306
717,0.0,0.0
718,0.0,0.0
719,0.0035650623885918,5.813015734566476e-06
720,0.0106951871657754,0.0025690540515694196
721,0.0017825311942959,0.00025743366369938343
722,0.0017825311942959,0.0011719842223477587
723,0.0,0.0
724,0.049910873440285206,0.004461558030296729
725,0.0071301247771836,0.00021442762009225483
726,0.0017825311942959,0.0
727,0.0,0.0
728,0.0,0.0
729,0.0017825311942959,0.0
730,0.0017825311942959,0.00011866564862737749
731,0.0,0.0
732,0.0,0.0
733,0.0,0.0
734,0.0017825311942959,0.0
735,0.0,0.0
736,0.0,0.0
737,0.0,0.0
738,0.0,0.0
739,0.0017825311942959,2.7889157939176017e-05
740,0.0071301247771836,0.0012623942704106036
741,0.0106951871657754,0.0005992262291891735
742,0.0,0.0
743,0.0,0.0
744,0.0053475935828877,0.0
745,0.0,0.0
746,0.0071301247771836,1.4581928337690776e-05
747,0.0,0.0
748,0.0,0.0
749,0.0017825311942959,0.0
750,0.017825311942959002,0.0002774223123572332
751,0.0035650623885918,0.0001524458861296771
752,0.0,0.0
753,0.012477718360071301,0.004797609961420816
754,0.0017825311942959,0.0
755,0.0,0.0
756,0.0,0.0
757,0.0,0.0
758,0.0,0.0
759,0.0,0.0
760,0.0,0.0
761,0.0071301247771836,0.0012032151956423644
762,0.0,0.0
763,0.0035650623885918,3.3524356071042476e-05
764,0.0,0.0
765,0.0374331550802139,0.012273130264883367
766,0.0,0.0
767,0.0,0.0
768,0.0,0.0
769,0.016042780748663103,0.0065881487446461315
770,0.0,0.0
771,0.0,0.0
772,0.0,0.0
773,0.0,0.0
774,0.012477718360071301,0.0006080575718665006
775,0.0,0.0
776,0.08912655971479501,0.07175609582107599
777,0.0017825311942959,0.00041444384274364317
778,0.0,0.0
779,0.0,0.0
780,0.0017825311942959,0.0
781,0.0,0.0
782,0.0,0.0
783,0.0035650623885918,0.0
784,0.0,0.0
785,0.0017825311942959,0.00012408405423550416
786,0.0035650623885918,0.00021824945938815786
787,0.0,0.0
788,0.0017825311942959,0.0
789,0.0053475935828877,0.0
790,0.0,0.0
791,0.0,0.0
792,0.0,0.0
793,0.0017825311942959,0.0
794,0.0,0.0
795,0.0,0.0
796,0.0017825311942959,0.0
797,0.0,0.0
798,0.0,0.0
799,0.0,0.0
800,0.0,0.0
801,0.0,0.0
802,0.008912655971479501,0.0008293038742650375
803,0.0,0.0
804,0.0017825311942959,0.0
805,0.0017825311942959,0.0
806,0.0071301247771836,0.0
807,0.0,0.0
808,0.0,0.0
809,0.22994652406417113,0.1262449194431758
810,0.0,0.0
811,0.0,0.0
812,0.0,0.0
813,0.0017825311942959,1.4649629280252113e-05
814,0.0,0.0
815,0.0,0.0
816,0.0,0.0
817,0.0053475935828877,0.002147307502485129
818,0.0,0.0
819,0.0106951871657754,8.377624805422212e-05
820,0.0,0.0
821,0.0,0.0
822,0.0,0.0
823,0.0,0.0
824,0.0,0.0
825,0.2887700534759358,0.18633673797388936
826,0.0,0.0
827,0.0017825311942959,0.00045478945201820264
828,0.0,0.0
829,0.0035650623885918,0.0
830,0.0,0.0
831,0.0017825311942959,0.0
832,0.0,0.0
833,0.0213903743315508,0.0008681400060785977
834,0.0,0.0
835,0.0,0.0
836,0.0,0.0
837,0.0,0.0
838,0.0,0.0
839,0.0106951871657754,0.00031071566243558087
840,0.0053475935828877,0.0004771857386880358
841,0.008912655971479501,0.0005110852125700361
842,0.0855614973262032,0.05063019847155604
843,0.0,0.0
844,0.0,0.0
845,0.0,0.0
846,0.024955436720142603,0.009906126560668523
847,0.0,0.0
848,0.0,0.0
849,0.0,0.0
850,0.0017825311942959,0.0
851,0.023172905525846704,0.009151185153191287
852,0.0,0.0
853,0.0213903743315508,0.0008201460986790339
854,0.0,0.0
855,0.0053475935828877,6.873424611298433e-05
856,0.0035650623885918,8.509685352484356e-05
857,0.0017825311942959,0.0
858,0.0,0.0
859,0.0017825311942959,4.069012557079312e-05
860,0.0,0.0
861,0.0,0.0
862,0.0,0.0
863,0.0053475935828877,0.0006076717022847233
864,0.0,0.0
865,0.0053475935828877,2.8571564598132743e-05
866,0.0017825311942959,0.0
867,0.0017825311942959,0.0
868,0.0035650623885918,7.736709070326797e-05
869,0.0,0.0
870,0.0,0.0
871,0.7130124777183601,0.554090281496457
872,0.0017825311942959,0.0005014521778287914
873,0.0035650623885918,7.096779862402124e-05
874,0.0035650623885918,0.0002043379765317183
875,0.0,0.0
876,0.0,0.0
877,0.0,0.0
878,0.0,0.0
879,0.0,0.0
880,0.0,0.0
881,0.0,0.0
882,0.023172905525846704,0.0018778612932610062
883,0.0,0.0
884,0.0053475935828877,5.585868775982582e-05
885,0.023172905525846704,0.0008204819279020633
886,0.0071301247771836,0.003995028825267981
887,0.0,0.0
888,0.0,0.0
889,0.0,0.0
890,0.0053475935828877,3.249462521936243e-05
891,0.0017825311942959,0.0017292865630530161
892,0.0,0.0
893,0.0784313725490196,0.08776900784485585
894,0.0,0.0
895,0.0,0.0
896,0.0,0.0
897,0.0,0.0
898,0.012477718360071301,0.0014829009775337283
899,0.0,0.0
900,0.0,0.0
901,0.0017825311942959,0.0
902,0.0017825311942959,0.0
903,0.0035650623885918,0.00021861934649353092
904,0.0,0.0
905,0.0035650623885918,0.0005155946865215791
906,0.0053475935828877,0.0019234222814704482
907,0.0053475935828877,0.0007300591373560726
908,0.0017825311942959,0.00020987957051673534
909,0.0106951871657754,0.0010768325072431008
910,0.0017825311942959,0.00025668566093268796
911,0.0017825311942959,0.00011548809973484006
912,0.017825311942959002,0.0034961129490521116
913,0.0,0.0
914,0.0,0.0
915,0.0053475935828877,0.0010893993379040312
916,0.0,0.0
917,0.0053475935828877,0.0008609996276376001
918,0.0,0.0
919,0.0,0.0
920,0.0035650623885918,0.0005644100002431755
921,0.0,0.0
922,0.30303030303030304,0.21379833325381825
923,0.0017825311942959,0.0
924,0.0,0.0
925,0.0,0.0
926,0.0,0.0
927,0.0071301247771836,0.0031969020801282666
928,0.0,0.0
929,0.0,0.0
930,0.0,0.0
931,0.0,0.0
932,0.0017825311942959,0.00023208417363477013
933,0.0035650623885918,0.0
934,0.0,0.0
935,0.0,0.0
936,0.012477718360071301,0.0015730527567391333
937,0.0053475935828877,1.2075615024559686e-05
938,0.0285204991087344,0.004232365488028306
939,0.0142602495543672,0.005136049103156993
940,0.0,0.0
941,0.0053475935828877,1.3151379303737563e-05
942,0.0,0.0
943,0.0,0.0
944,0.0,0.0
945,0.0017825311942959,0.0
946,0.0017825311942959,0.0
947,0.0017825311942959,0.0
948,0.0,0.0
949,0.0035650623885918,0.0
950,0.0,0.0
951,0.012477718360071301,0.0041550426025755175
952,0.0071301247771836,0.0008127857932751149
953,0.0,0.0
954,0.0,0.0
955,0.0,0.0
956,0.0,0.0
957,0.0017825311942959,0.0001807421478904248
958,0.0,0.0
959,0.0,0.0
960,0.0017825311942959,0.0003413158518875558
961,0.0035650623885918,0.0
962,0.0053475935828877,0.0
963,0.0053475935828877,0.0
964,0.0053475935828877,5.074366556113692e-06
965,0.0,0.0
966,0.0,0.0
967,0.0017825311942959,0.00038544951228498744
968,0.0053475935828877,0.0024972454289623547
969,0.0,0.0
970,0.0106951871657754,0.002024717819245857
971,0.0017825311942959,0.0
972,0.0053475935828877,0.0003345029632568263
